category,amt,gender,dob,transaction_hour,is_fraud
11,1022.06,0,58,12,1
2,7.04,1,58,3,1
8,715.15,1,43,22,1
3,12.62,0,43,2,1
13,9.25,0,61,22,1
9,795.59,0,35,1,1
11,6.02,0,68,7,0
4,293.39,1,46,22,1
9,21.0,1,54,4,0
9,9.03,0,78,23,1
4,283.33,0,86,3,1
10,70.27,1,40,18,0
2,8.79,0,48,2,1
10,44.69,0,51,15,0
8,11.14,1,63,9,0
2,87.59,0,55,2,0
9,777.09,0,50,1,1
9,50.68,0,69,13,1
11,9.77,0,42,21,0
4,317.84,1,64,3,1
2,9.07,1,32,4,1
8,882.7,1,84,17,1
6,28.47,0,36,14,0
4,245.89,1,29,2,1
12,2.1,0,49,21,0
8,129.25,1,26,15,0
6,5.58,1,53,13,0
11,1134.52,0,27,22,1
4,341.52,0,46,1,1
12,33.87,0,46,18,0
8,967.96,1,35,7,1
8,795.14,0,54,23,1
8,823.23,1,36,21,1
11,423.69,0,77,0,0
6,102.1,0,60,21,0
9,10.31,1,30,23,1
9,15.86,0,54,5,0
4,79.06,0,49,10,0
4,287.51,1,42,22,1
11,1013.48,1,19,22,1
9,23.4,0,52,3,0
8,627.95,1,67,18,1
8,882.81,1,46,23,1
7,52.08,1,42,21,0
11,1049.13,0,54,22,1
9,179.23,0,61,1,0
1,17.0,0,70,18,0
11,1.91,1,52,22,0
8,808.25,1,60,23,1
11,993.65,1,36,22,1
5,33.77,1,71,18,0
2,56.97,1,33,6,0
4,290.01,0,61,1,1
1,135.09,0,77,0,0
2,8.45,1,21,5,1
8,832.47,0,72,23,1
2,22.22,1,56,0,1
7,18.89,0,39,23,1
12,6.31,0,64,10,0
0,398.82,0,61,22,1
0,35.12,1,33,18,0
2,12.82,1,38,9,1
4,320.71,1,47,2,1
4,171.28,0,31,10,0
8,735.19,1,64,22,1
7,163.96,0,52,21,0
11,3.21,1,38,20,0
0,68.62,1,68,19,0
9,2.12,0,45,7,0
7,19.48,0,52,22,1
11,821.38,1,31,23,1
13,11.76,0,39,15,1
2,56.09,1,54,6,0
4,120.81,1,33,5,0
2,51.37,1,57,4,0
9,6.83,0,43,1,1
2,12.3,0,24,1,1
6,7.68,0,23,16,0
8,775.1,1,22,23,1
6,8.83,0,38,14,0
12,6.47,1,77,1,0
2,9.21,0,26,2,1
12,1.23,1,49,12,0
9,7.37,0,95,12,1
4,99.38,1,43,5,0
7,48.24,1,49,22,0
6,25.98,0,51,19,0
4,132.08,0,62,2,0
11,948.33,1,46,22,1
4,220.55,0,31,5,0
1,13.7,0,74,12,0
9,6.58,1,84,22,1
11,9.33,0,37,23,0
4,122.67,0,58,9,0
5,83.03,1,27,16,0
1,49.38,0,40,20,0
7,46.48,0,32,18,0
10,134.07,0,76,20,0
13,468.07,1,44,18,0
1,67.52,0,43,23,0
6,27.73,0,40,19,0
5,3.45,1,55,15,0
2,64.31,0,42,1,0
4,353.11,1,62,2,1
2,36.08,0,25,11,0
5,26.77,0,56,18,0
6,100.94,0,81,15,0
11,1130.23,0,25,22,1
0,1.93,0,39,21,0
0,581.16,1,62,21,1
12,89.61,1,58,8,0
11,1022.82,0,47,1,1
7,43.78,0,66,20,0
12,877.56,0,46,1,1
11,1029.03,0,72,22,1
6,103.59,0,55,14,0
11,28.46,0,31,17,0
11,41.67,0,88,0,0
10,13.94,0,34,14,0
0,489.58,0,32,23,1
11,948.12,1,58,22,1
8,785.18,0,92,21,1
11,3.43,0,37,19,0
0,17.54,0,96,2,0
8,176.07,0,27,20,0
13,5.14,1,29,17,0
4,89.73,1,61,4,0
9,50.53,1,55,17,1
2,14.86,1,46,2,1
6,16.17,0,48,14,0
2,9.85,0,51,9,1
6,298.97,0,50,23,1
5,74.15,1,29,17,0
7,19.89,0,39,23,1
8,893.06,0,26,1,1
6,168.46,1,60,14,0
4,259.65,1,49,22,1
1,94.6,0,48,21,0
4,355.08,1,94,3,1
13,471.65,1,35,13,0
1,67.03,1,49,18,0
6,206.38,0,36,22,1
2,55.51,0,94,7,0
0,96.35,1,65,23,0
7,34.45,0,66,17,0
11,1071.55,1,55,23,1
12,858.76,0,62,22,1
7,77.25,1,84,12,0
11,1210.91,0,36,1,1
4,65.83,0,72,2,0
12,783.16,0,90,23,1
10,2.15,0,23,19,0
0,589.16,0,39,19,1
12,1028.72,0,49,22,1
12,909.85,0,24,23,1
11,8.26,1,57,10,0
10,25.62,1,39,14,0
9,21.88,1,60,11,0
4,285.44,0,61,1,1
11,1143.67,1,95,23,1
9,4.76,0,86,8,0
3,8.96,0,49,3,1
13,9.71,1,74,23,1
6,13.62,1,84,22,0
8,917.12,0,70,23,1
10,106.04,0,96,16,0
11,963.73,1,59,23,1
4,355.13,1,60,3,1
5,132.58,0,48,20,0
0,83.51,0,25,18,0
5,17.95,0,39,23,1
6,68.31,1,32,19,0
7,1.71,1,56,12,0
4,214.85,0,34,11,0
6,78.85,1,35,23,0
2,19.92,0,60,0,1
4,332.91,0,34,1,1
0,51.81,0,29,16,0
12,1.14,1,50,18,0
4,303.8,0,65,1,1
0,11.3,0,59,23,0
8,880.96,0,56,22,1
4,297.1,1,29,0,1
8,9.09,0,33,13,0
5,11.03,0,42,15,0
4,99.59,1,32,1,0
12,931.04,1,61,22,1
8,96.96,1,48,9,0
11,1031.35,1,35,22,1
7,28.81,0,27,19,0
4,93.11,1,49,5,0
2,6.62,0,37,0,1
12,120.14,1,49,0,0
4,334.25,0,51,2,1
1,79.31,1,73,20,0
8,989.83,0,23,0,1
4,315.72,0,59,1,1
7,52.87,1,34,13,0
10,62.26,1,80,18,0
2,49.02,1,69,7,0
8,2.05,1,33,16,0
7,98.05,0,58,17,0
4,86.96,0,35,8,0
2,11.18,0,37,0,1
11,1145.36,0,72,15,1
11,88.89,0,55,0,0
0,397.71,0,31,23,1
2,12.33,1,90,1,1
4,72.56,1,29,2,0
11,1084.78,0,62,13,1
6,87.68,1,37,20,0
6,13.35,1,21,23,0
3,10.49,1,27,10,1
12,804.93,0,72,13,1
11,1002.36,0,65,23,1
12,7.74,0,45,16,0
12,2.99,0,31,20,0
6,60.13,1,55,17,0
6,52.28,1,45,23,0
7,47.42,1,29,15,0
0,1.71,0,46,12,0
7,48.23,1,44,12,0
2,7.0,1,41,0,1
11,8.52,1,25,22,0
7,34.48,1,41,21,0
3,15.25,1,66,9,1
2,80.88,0,32,7,0
1,41.93,1,69,12,0
10,85.1,1,55,19,0
3,80.63,0,39,3,0
4,134.9,0,68,3,0
13,3.42,0,53,16,0
6,45.02,0,83,16,0
4,279.74,1,32,1,1
10,3.88,0,37,22,0
4,324.71,1,44,1,1
6,103.73,0,27,15,0
2,23.02,1,59,2,1
2,69.36,0,48,10,0
1,3.31,0,42,21,0
2,12.84,0,57,0,1
10,18.03,0,52,23,1
5,17.73,1,52,13,0
9,3.62,0,34,21,0
4,66.61,1,51,9,0
11,102.4,1,32,4,0
8,827.42,0,45,1,1
4,210.63,0,47,9,0
2,9.95,0,94,0,1
9,8.71,0,51,0,1
6,298.13,0,49,23,1
11,1061.58,1,60,22,1
4,371.84,0,35,5,1
10,17.77,0,49,23,1
11,1095.97,1,45,23,1
10,16.38,1,95,13,0
4,164.39,0,66,6,0
1,79.75,0,41,19,0
7,22.61,0,50,22,1
6,32.03,0,28,18,0
2,109.04,0,44,4,0
1,9.6,1,42,21,0
4,229.52,0,29,6,0
7,31.65,0,68,18,0
4,265.52,1,68,1,1
4,124.55,0,66,6,0
11,1160.14,1,34,23,1
11,1056.23,1,25,22,1
10,19.95,0,29,22,1
8,861.75,1,55,23,1
8,788.72,1,33,23,1
5,21.49,0,41,22,0
11,891.97,1,58,23,1
5,8.62,1,21,14,0
4,320.52,1,49,2,1
13,8.29,0,43,22,1
4,350.75,0,76,2,1
4,318.49,1,77,3,1
2,62.67,0,40,3,0
2,19.04,1,65,0,1
10,10.64,0,72,16,0
12,891.85,0,35,3,1
7,33.53,0,44,12,0
2,67.22,0,36,1,0
0,434.76,1,94,20,1
7,8.77,1,27,21,0
3,55.97,0,37,3,0
11,994.0,1,21,23,1
9,32.03,1,46,20,0
5,17.84,1,77,13,0
4,300.92,1,34,3,1
10,45.2,0,56,15,0
12,931.0,1,54,23,1
8,666.7,1,60,22,1
10,58.79,0,40,20,0
4,345.48,1,52,22,1
11,991.94,0,31,1,1
1,124.02,1,56,23,1
11,860.18,1,53,22,1
5,49.97,0,57,14,0
8,8.96,0,55,9,0
8,768.84,1,77,22,1
10,20.68,0,37,22,1
8,71.61,1,66,7,0
12,1.28,0,39,22,0
4,313.28,0,62,5,1
10,92.03,0,50,18,0
12,4.84,0,35,17,0
1,120.26,1,47,23,1
11,972.11,0,23,22,1
5,6.98,0,39,19,0
0,109.78,1,24,20,0
4,344.93,0,62,5,1
4,315.76,0,65,2,1
4,155.07,0,38,3,0
11,86.51,0,45,16,0
2,83.06,0,38,2,0
11,879.09,1,20,23,1
12,2.55,0,40,21,0
13,9.41,1,20,22,1
4,276.99,1,35,3,1
4,312.69,0,72,9,1
11,885.44,0,65,23,1
11,900.06,1,48,23,1
6,58.46,1,32,18,0
8,14.09,0,85,11,0
4,314.02,0,77,23,1
9,8.65,1,37,22,1
12,135.68,1,33,10,0
11,1007.34,1,53,22,1
11,988.75,1,69,23,1
12,1022.18,0,65,23,1
2,42.89,1,31,6,0
10,80.39,0,95,14,0
6,131.78,0,37,18,0
8,799.36,0,68,23,1
8,757.82,1,46,22,1
0,504.18,0,34,22,1
12,652.05,0,43,23,1
10,20.01,0,31,22,1
2,43.82,0,50,10,0
4,330.62,1,54,22,1
11,8.25,1,62,8,0
4,198.85,0,51,2,0
8,938.89,1,44,13,1
12,956.44,0,56,16,1
7,4.53,0,42,13,0
12,847.92,1,59,15,1
13,2.46,1,56,17,0
8,78.75,0,47,8,0
0,62.68,0,58,10,0
7,46.79,0,51,21,0
8,779.23,1,50,3,1
13,7.72,0,43,20,0
2,10.46,0,65,3,1
4,317.39,1,64,2,1
4,98.3,1,48,0,0
8,918.58,0,23,13,1
2,13.12,1,65,3,1
6,49.45,0,91,13,0
1,4.75,0,32,19,0
6,41.21,0,79,12,0
4,306.03,1,55,23,1
11,1000.46,0,49,1,1
13,7.39,1,28,18,0
5,43.58,1,60,12,0
11,995.42,1,53,23,1
10,99.23,0,39,15,0
8,714.88,1,51,23,1
1,6.47,1,47,23,0
12,802.9,1,66,23,1
4,346.71,0,51,0,1
11,1166.02,1,52,22,1
11,1144.6,0,52,22,1
4,30.81,1,47,5,0
11,9.67,0,40,17,0
1,97.39,1,81,3,0
6,11.89,0,58,17,0
11,1009.11,0,51,1,1
0,47.71,1,23,16,0
3,9.95,0,25,2,1
4,348.01,0,57,1,1
0,10.65,0,36,12,0
13,5.89,0,41,14,0
12,1174.93,0,39,0,1
11,1080.78,0,56,22,1
10,24.75,1,94,16,0
12,673.33,0,38,1,1
13,9.0,1,38,20,0
12,9.46,1,67,0,0
0,98.97,1,58,1,0
4,293.81,0,86,1,1
12,825.2,1,55,22,1
11,989.01,1,90,22,1
7,44.27,1,91,18,0
8,228.08,0,37,6,0
12,978.39,1,59,22,1
2,66.48,1,35,9,0
8,869.16,1,34,23,1
2,81.1,1,33,6,0
6,279.58,0,49,13,1
0,523.27,1,48,18,1
6,288.35,0,36,23,1
4,345.06,1,55,3,1
0,73.22,1,48,15,0
0,24.16,0,46,14,0
11,960.4,1,34,23,1
5,23.06,0,38,22,1
8,56.0,1,27,21,0
2,8.41,1,58,3,1
4,297.57,1,58,2,1
2,61.34,0,55,5,0
9,8.65,0,93,22,1
4,284.23,1,53,22,1
11,1.4,0,35,21,0
1,112.59,1,95,22,1
4,79.07,0,54,10,0
2,40.45,1,91,5,0
7,15.31,0,26,15,0
6,69.32,0,31,13,0
12,146.38,1,31,1,0
2,11.39,1,68,6,1
12,3.91,0,50,16,0
9,7.6,0,48,22,0
4,324.43,1,27,2,1
11,983.28,1,62,22,1
12,948.84,1,89,22,1
11,866.93,1,42,18,1
8,801.34,0,37,0,1
4,353.58,0,71,3,1
13,6.83,0,41,19,0
5,2.82,0,80,17,0
13,6.76,0,30,17,0
4,192.91,0,47,11,0
11,1088.48,1,46,22,1
3,5.6,1,98,1,1
4,327.33,1,78,9,1
11,999.84,0,58,12,1
12,770.65,0,50,3,1
6,78.22,1,28,22,0
2,62.18,0,74,0,0
2,9.36,1,34,2,1
2,7.84,1,36,3,1
6,248.8,1,42,23,1
4,92.74,1,29,7,0
10,54.6,0,48,21,0
2,7.79,1,59,0,1
11,1088.26,1,60,22,1
10,42.26,0,54,13,0
9,6.16,0,77,6,0
11,5.83,0,52,18,0
7,31.62,0,47,14,0
8,714.34,0,27,2,1
4,313.62,1,55,4,1
7,85.97,0,30,23,0
10,22.7,0,45,14,0
2,11.79,1,27,1,1
4,122.34,0,27,2,0
1,112.06,0,32,22,1
12,945.56,0,72,23,1
11,1061.37,1,25,22,1
11,914.23,1,29,22,1
10,21.28,0,58,23,1
10,37.0,1,95,14,0
12,2.18,1,57,3,0
2,8.44,0,32,8,1
4,365.13,0,67,2,1
4,105.83,1,32,7,0
11,1073.2,1,44,22,1
12,3.97,0,44,19,0
2,59.36,0,34,6,0
4,338.94,1,73,21,1
0,48.29,0,38,23,0
12,1015.13,1,56,23,1
7,15.53,1,57,13,0
11,4.82,1,73,7,0
11,1022.19,1,73,16,1
6,55.52,0,65,13,0
0,11.22,1,29,20,0
11,5.15,0,47,18,0
4,288.72,1,47,3,1
3,59.82,0,35,4,0
4,125.06,0,87,10,0
6,25.67,1,49,23,0
3,15.45,1,38,10,0
2,10.34,1,49,2,1
2,8.66,1,60,1,1
2,70.07,0,71,10,0
11,1071.78,1,90,22,1
8,98.09,0,39,4,0
6,3.72,0,52,23,0
13,5.26,1,67,21,1
4,319.37,1,46,23,1
11,1115.59,1,57,14,1
11,1032.04,1,23,13,1
8,7.34,0,50,0,0
12,1090.67,0,50,1,1
8,866.65,1,77,23,1
11,13.58,0,41,22,0
4,307.7,0,26,1,1
6,233.95,0,30,22,1
8,5.54,1,77,0,0
11,1022.46,1,32,22,1
6,68.08,0,62,16,0
6,22.44,0,27,23,0
5,17.53,0,50,23,1
8,7.26,1,25,21,0
1,66.07,1,32,14,0
2,40.86,1,25,6,0
6,31.07,0,33,23,0
8,725.6,1,64,23,1
0,14.78,0,83,3,0
1,9.44,0,42,12,0
8,656.05,0,37,2,1
11,1091.97,1,55,22,1
9,51.05,0,51,12,0
2,83.61,1,26,0,0
11,1054.22,1,87,22,1
11,9.35,0,91,10,0
4,304.91,0,94,7,1
5,27.0,1,57,17,0
6,106.66,0,56,13,0
10,18.62,1,44,13,1
11,997.29,0,65,23,1
11,831.72,1,36,22,1
2,69.65,1,95,6,0
11,941.21,1,43,23,1
11,2.71,1,29,23,0
4,94.55,1,54,5,0
4,207.19,0,51,0,0
2,10.34,0,26,7,1
4,71.02,1,44,11,0
4,98.31,0,50,9,0
9,7.72,1,36,23,1
2,57.06,0,36,11,0
7,20.19,0,34,22,1
7,22.46,1,74,16,0
11,1061.7,1,26,22,1
4,121.79,0,59,10,0
11,1126.82,0,64,22,1
6,82.37,1,50,12,0
4,312.89,1,57,0,1
12,744.32,0,28,3,1
7,18.85,0,36,22,1
8,756.49,0,31,7,1
11,929.44,1,90,22,1
7,46.67,1,44,13,0
4,293.46,1,27,0,1
11,946.04,1,54,23,1
8,864.74,0,77,22,1
0,53.95,0,25,18,0
4,172.21,0,47,1,0
7,2.8,0,50,12,0
7,1.9,0,68,20,0
2,76.49,1,23,10,0
11,1020.45,1,40,14,1
0,463.41,0,37,1,1
2,20.42,0,53,3,1
2,65.49,0,18,6,0
11,32.45,0,30,21,0
4,317.61,1,29,23,1
12,887.65,1,60,22,1
7,20.64,0,39,17,0
2,64.28,1,29,6,0
6,70.95,0,36,15,0
3,32.19,1,42,3,0
6,260.23,0,36,23,1
8,897.67,1,21,2,1
5,2.38,1,80,23,0
4,347.94,0,61,3,1
11,5.46,1,37,14,0
3,26.76,0,31,7,0
11,1217.09,0,28,2,1
2,73.72,1,25,6,0
1,103.9,0,94,23,1
0,1.01,0,60,11,0
4,206.63,0,39,9,0
0,7.73,0,52,13,0
11,1081.35,1,49,19,1
11,3.2,0,68,2,0
2,83.0,0,53,7,0
12,1100.78,1,70,15,1
11,962.98,1,40,22,1
4,294.94,1,31,2,1
0,415.24,1,75,23,1
13,8.94,1,53,23,1
12,870.25,0,59,23,1
3,15.87,0,53,0,1
6,81.72,1,65,18,0
2,63.55,1,23,6,0
8,7.16,0,39,13,0
2,13.28,0,64,0,1
0,33.76,1,59,22,0
8,828.47,0,39,2,1
11,1043.67,0,35,3,1
1,3.85,0,29,23,0
5,80.95,0,51,19,0
4,293.99,1,42,3,1
1,4.45,1,66,14,0
2,68.79,0,25,7,0
12,830.72,1,83,22,1
3,76.41,0,33,10,0
6,83.37,1,48,16,0
4,367.34,0,39,0,1
4,201.19,0,38,11,0
2,9.47,1,21,2,1
7,32.51,1,41,19,0
6,264.65,0,29,22,1
8,4.4,1,48,9,0
2,75.01,0,71,3,0
8,108.62,1,44,6,0
0,125.52,1,44,21,0
2,10.4,1,63,2,1
10,3.62,0,34,20,0
10,34.47,1,67,21,0
7,20.58,0,46,22,1
11,987.16,1,52,16,1
6,58.56,0,34,13,0
9,3.73,0,35,12,0
11,970.72,1,54,18,1
4,131.16,0,59,6,0
0,522.21,0,50,7,1
11,3.27,1,27,16,0
8,7.89,1,28,6,0
9,1.86,0,57,1,0
11,1128.1,1,58,22,1
2,60.14,0,50,0,0
10,21.05,1,44,19,1
2,51.44,0,73,6,0
9,35.07,1,43,5,0
8,19.87,0,31,5,0
5,76.33,1,31,14,0
8,7.29,1,35,0,0
6,137.77,0,28,21,0
4,85.37,1,49,0,0
6,100.88,0,47,23,0
8,5.9,0,93,7,0
8,761.08,0,27,2,1
8,3.35,0,64,6,0
9,7.95,1,37,22,1
8,9.98,1,23,19,0
7,135.47,0,35,13,0
7,20.08,1,60,23,1
2,68.66,0,50,3,0
8,8.01,1,32,20,0
6,114.95,0,61,23,0
12,762.64,1,48,16,1
11,8.89,0,46,23,0
5,102.88,1,56,22,0
7,39.79,0,36,18,0
0,34.5,0,60,1,0
9,23.39,1,32,7,0
7,20.58,0,32,14,0
12,858.24,1,46,23,1
4,278.65,1,47,23,1
12,795.04,0,52,2,1
4,311.41,0,83,23,1
11,807.23,1,23,22,1
11,907.53,0,41,3,1
0,80.39,1,30,15,0
1,140.67,0,50,23,1
4,310.79,1,49,0,1
3,71.71,0,45,6,0
9,38.08,1,40,10,0
1,62.87,1,29,20,0
2,8.78,0,23,1,1
1,1.16,0,32,13,0
5,9.28,0,61,17,0
13,4.0,1,59,23,0
7,21.69,0,30,22,1
11,935.87,1,55,23,1
3,7.64,1,48,4,1
2,52.95,0,64,8,0
11,1075.31,0,37,5,1
9,797.69,0,32,0,1
8,1.87,1,95,2,0
11,2.43,1,58,5,0
3,10.23,1,62,3,1
4,299.98,1,76,0,1
5,76.03,1,35,15,0
11,973.03,1,25,23,1
2,17.45,1,63,0,1
7,179.06,1,59,22,0
9,939.91,0,41,2,1
9,50.57,0,66,23,1
4,130.22,0,35,5,0
5,33.71,1,56,17,0
7,24.53,0,52,14,0
12,4.75,1,56,5,0
6,75.09,0,18,22,0
8,97.11,1,31,4,0
11,974.22,1,78,22,1
11,1091.87,1,66,14,1
11,1013.74,0,18,22,1
7,19.13,0,35,22,1
3,7.21,1,41,3,1
7,27.23,1,56,20,0
1,21.79,1,53,5,0
7,5.85,0,43,21,0
11,1008.0,1,38,22,1
8,3.17,0,68,0,0
3,56.79,0,30,10,0
7,57.63,1,44,14,0
1,126.96,0,29,22,1
11,956.38,1,41,22,1
2,50.57,1,56,9,0
12,4.08,0,67,8,0
5,24.11,0,35,19,0
4,81.6,0,82,5,0
5,21.3,1,69,20,0
4,53.03,1,48,4,0
8,667.17,0,53,19,1
1,117.39,0,30,1,1
4,335.77,1,61,22,1
5,19.04,0,41,22,1
11,880.19,1,63,13,1
12,728.38,1,55,23,1
8,6.0,1,89,4,0
8,729.93,0,82,23,1
2,63.01,0,82,11,0
3,15.05,0,87,1,1
1,118.19,1,60,23,1
7,58.53,0,80,23,0
3,16.95,0,24,9,0
4,333.06,0,58,3,1
10,22.0,0,70,17,1
8,825.63,0,23,3,1
1,29.88,1,30,17,0
8,9.95,1,35,4,0
11,825.32,0,22,23,1
7,20.21,0,33,23,1
10,15.87,0,57,23,1
4,316.42,1,32,23,1
12,2.99,0,77,6,0
7,132.78,0,92,19,0
12,875.17,0,55,23,1
12,4.29,1,40,14,0
12,780.81,1,76,23,1
10,25.67,0,72,18,0
9,7.25,0,73,19,1
1,3.14,1,23,12,0
2,74.03,0,25,11,0
7,129.65,0,70,16,0
11,977.08,1,57,23,1
12,772.65,0,49,2,1
12,975.74,0,61,22,1
4,262.56,0,58,0,1
11,6.2,0,46,15,0
4,301.37,1,48,0,1
12,1.03,0,45,21,0
8,678.26,1,44,23,1
4,353.35,0,36,2,1
11,1023.02,0,65,22,1
10,37.51,1,67,14,0
6,65.83,0,39,18,0
6,16.87,1,76,19,0
12,627.87,1,94,23,1
3,43.43,1,25,0,0
8,15.1,0,77,2,0
4,268.23,1,34,1,1
6,9.33,0,93,18,0
10,5.77,1,42,23,0
10,72.77,0,58,16,0
11,150.28,0,45,18,0
11,872.14,0,76,23,1
10,146.02,0,53,21,0
6,68.48,1,40,18,0
6,257.87,0,39,22,1
2,7.99,1,54,9,1
4,106.97,0,82,11,0
9,159.73,0,48,21,0
12,1.68,1,28,13,0
4,315.74,0,88,1,1
7,28.31,0,36,17,0
8,821.37,1,49,22,1
10,5.92,1,46,21,0
0,386.54,0,25,22,1
2,21.11,0,82,1,1
11,1055.7,1,17,20,1
4,306.79,0,25,3,1
12,7.65,0,44,12,0
1,140.03,0,90,17,1
4,359.7,0,39,2,1
11,1062.27,0,54,23,1
11,999.15,0,25,22,1
4,276.4,1,63,3,1
7,12.24,0,45,23,0
6,9.91,1,72,16,0
4,327.52,1,71,1,1
11,825.04,1,91,22,1
4,334.52,0,69,3,1
11,1099.48,1,56,18,1
12,795.17,1,35,23,1
11,1082.49,1,72,23,1
8,22.71,0,29,5,0
0,580.52,0,70,22,1
7,62.54,1,27,12,0
9,98.65,0,45,10,0
9,125.44,0,39,23,0
5,12.49,0,54,12,0
5,20.52,0,27,23,1
4,247.55,1,63,3,1
2,11.34,0,73,1,1
10,9.3,1,43,23,0
11,929.96,0,37,2,1
2,10.94,1,75,0,1
2,18.07,0,53,1,1
4,376.59,0,34,2,1
0,22.21,0,41,13,0
3,23.63,1,47,10,0
7,16.61,0,29,22,1
2,13.2,0,39,0,1
4,110.75,0,62,4,0
10,14.13,1,77,14,0
9,515.97,0,32,21,0
11,1124.85,0,52,16,1
7,164.57,0,71,15,0
5,2.14,0,83,12,0
6,67.18,1,48,23,0
4,310.94,1,79,2,1
11,933.01,0,67,23,1
11,956.58,0,37,1,1
1,133.62,1,56,23,1
12,1.72,1,37,20,0
12,9.94,0,50,23,0
0,36.05,0,52,23,0
4,272.06,1,33,2,1
1,1.98,1,61,22,0
11,1.09,1,17,16,0
4,312.8,1,35,4,1
8,835.51,0,54,20,1
9,22.41,0,31,23,0
10,21.11,0,28,22,1
2,9.75,1,28,3,1
8,2.36,0,50,1,0
7,86.38,1,57,18,0
9,5.5,0,57,9,0
0,4.1,0,56,3,0
0,5.49,0,64,20,0
11,36.66,1,60,7,0
7,26.4,0,42,18,0
12,939.58,1,89,22,1
0,67.41,0,51,13,0
1,61.43,0,52,13,0
8,774.22,1,29,21,1
2,21.71,1,90,9,1
11,977.16,1,54,22,1
10,149.32,0,88,12,0
5,77.9,1,46,22,0
6,4.21,0,53,23,0
2,59.95,1,60,6,0
6,220.31,0,72,22,1
11,922.16,0,56,22,1
8,633.85,1,58,22,1
11,955.52,0,50,9,1
11,855.4,0,71,22,1
8,2.27,0,28,12,0
6,20.77,0,31,22,0
11,1053.71,0,35,3,1
10,11.1,0,47,15,0
11,1131.0,0,25,23,1
7,138.04,0,28,17,0
12,765.25,0,79,23,1
12,2.95,1,64,2,0
6,47.27,0,69,16,0
4,107.38,1,53,11,0
2,11.68,1,39,3,1
4,302.18,1,27,1,1
0,503.49,1,29,23,1
12,5.26,0,32,19,0
11,945.82,0,88,23,1
9,24.87,1,40,10,0
11,148.02,0,34,19,0
9,9.09,0,44,21,0
4,118.65,0,50,9,0
11,1257.8,0,46,0,1
7,53.3,0,65,13,0
1,47.39,1,55,22,0
5,91.28,1,37,16,0
2,68.08,0,49,11,0
7,10.44,0,42,22,0
4,309.75,0,56,1,1
12,8.15,1,47,23,0
4,92.03,1,34,3,0
4,304.08,0,61,6,1
4,74.22,0,44,3,0
9,812.95,0,46,6,1
11,1133.52,0,54,16,1
12,4.59,0,50,20,0
3,13.57,0,82,6,1
11,3.28,0,42,21,0
8,862.65,1,80,14,1
4,333.2,1,55,22,1
7,80.18,0,23,13,0
11,106.47,0,25,19,0
11,943.49,1,47,22,1
11,941.1,1,58,22,1
11,5.56,1,61,1,0
6,67.93,0,35,19,0
7,19.01,0,32,23,1
12,4.09,0,52,23,0
1,9.03,0,44,13,0
2,47.41,0,46,7,0
10,9.24,1,60,13,0
13,8.56,1,46,23,1
12,832.41,1,25,22,1
4,330.07,1,71,1,1
6,38.9,0,40,23,0
4,301.64,1,31,0,1
4,134.88,0,32,2,0
5,24.09,0,48,22,1
12,129.26,1,47,18,0
9,5.09,0,45,10,0
4,317.62,0,27,2,1
7,118.5,0,52,19,0
2,10.09,1,26,0,1
4,144.32,0,77,8,0
3,48.11,1,49,10,0
11,1157.53,0,60,23,1
6,85.71,1,29,14,0
8,942.82,1,58,23,1
12,1.95,0,49,15,0
6,254.4,0,38,22,1
1,15.25,1,37,19,0
4,330.03,0,67,3,1
11,991.33,1,38,23,1
12,860.93,0,94,23,1
8,4.63,0,57,3,0
3,7.25,0,58,1,1
2,17.93,0,85,3,1
12,785.68,0,74,23,1
0,109.95,0,80,14,0
9,7.91,0,71,1,0
9,36.83,0,32,11,0
1,109.47,0,32,15,0
2,66.86,0,28,9,0
4,318.22,1,54,0,1
11,1105.6,1,44,23,1
4,321.55,1,74,9,1
1,15.36,0,37,20,0
4,311.84,1,66,0,1
7,108.49,1,80,12,0
4,324.45,0,79,3,1
6,1.79,0,63,12,0
4,324.22,1,55,3,1
11,966.04,1,53,23,1
1,100.43,1,40,20,0
4,333.08,0,64,15,1
11,1000.46,1,46,22,1
9,1.23,0,46,12,0
3,12.54,1,81,0,1
9,187.33,1,29,15,0
4,291.8,1,29,1,1
9,6.98,0,43,0,1
12,1070.44,0,79,23,1
12,717.16,1,36,23,1
6,57.96,0,64,22,0
4,55.9,1,37,11,0
7,104.59,0,34,13,0
12,881.41,1,36,23,1
4,269.34,1,58,2,1
6,11.42,1,77,19,0
2,74.11,1,60,9,0
2,9.68,1,31,0,1
9,8.94,0,65,16,1
11,1068.34,1,75,23,1
8,926.91,1,24,0,1
5,169.98,1,60,15,0
8,7.15,1,61,4,0
4,302.63,1,25,0,1
4,54.88,0,24,9,0
11,1075.76,1,77,22,1
6,8.67,0,57,12,0
7,24.19,0,30,22,1
11,870.11,1,33,23,1
12,6.4,1,25,21,0
8,906.8,1,39,22,1
8,5.37,1,35,8,0
10,79.59,1,43,19,0
4,263.69,1,67,9,1
11,1022.39,0,42,0,1
11,823.24,0,62,23,1
12,1003.66,0,62,23,1
7,19.7,0,45,22,1
8,743.93,1,60,23,1
2,61.54,0,62,1,0
10,24.15,0,25,21,0
13,1.89,1,46,18,0
7,195.67,0,32,23,0
4,297.08,1,55,23,1
11,1014.61,1,88,22,1
4,171.23,0,45,2,0
9,6.44,0,58,6,0
